Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
java,org.apache.commons.math3.stat.regression,SimpleRegression,10,0,32,30,520,77,0,1,0.0625,2,4
java,org.apache.commons.math3.stat.regression,UpdatingMultipleLinearRegression,0,0,7,0,49,7,2,0,-1.0,0,0
java,org.apache.commons.math3.transform,FastCosineTransformer,2,0,4,3,94,11,0,1,0.0,0,6
java,org.apache.commons.math3.transform,FastFourierTransformer,6,0,16,11,430,57,0,0,0.1875,3,8
java,org.apache.commons.math3.transform,MultiDimensionalComplexMatrix,2,0,7,5,130,22,0,0,0.0,2,2
java,org.apache.commons.math3.transform,FastHadamardTransformer,1,0,5,3,96,14,0,1,0.6,0,4
java,org.apache.commons.math3.transform,FastSineTransformer,2,0,4,3,86,11,0,1,0.0,0,6
java,org.apache.commons.math3.transform,RealTransformer,0,0,2,0,27,2,3,0,-1.0,0,1
java,org.apache.commons.math3.transform,TransformUtils,1,0,6,5,92,13,0,0,1.0,5,2
java,org.apache.commons.math3.util,ArithmeticUtils,0,0,28,25,588,89,0,0,-1.0,9,4
java,org.apache.commons.math3.util,BigReal,6,2,34,34,293,36,0,1,0.058823529411764705,2,2
java,org.apache.commons.math3.util,BigRealField,2,0,6,4,57,6,0,1,0.8333333333333334,3,3
java,org.apache.commons.math3.util,LazyHolder,1,0,0,0,9,0,0,0,-1.0,1,1
java,org.apache.commons.math3.util,CentralPivotingStrategy,1,0,1,1,19,1,0,1,0.0,0,1
java,org.apache.commons.math3.util,Combinations,12,0,17,12,292,34,0,0,0.17647058823529413,0,3
java,org.apache.commons.math3.util,LexicographicIterator,4,0,4,3,94,12,0,1,0.5,0,0
java,org.apache.commons.math3.util,SingletonIterator,2,0,4,3,44,5,0,1,0.5,0,0
java,org.apache.commons.math3.util,LexicographicComparator,3,0,3,1,70,9,0,0,0.0,0,2
java,org.apache.commons.math3.util,CombinatoricsUtils,2,0,10,9,269,51,0,0,0.3,9,3
java,org.apache.commons.math3.util,CompositeFormat,0,0,9,7,140,18,0,0,-1.0,8,1
java,org.apache.commons.math3.util,ContinuedFraction,1,0,7,4,111,15,0,0,0.2857142857142857,2,0
java,org.apache.commons.math3.util,Decimal64,7,5,70,70,542,76,0,2,0.02857142857142857,2,4
java,org.apache.commons.math3.util,Decimal64Field,1,0,5,4,41,5,0,1,1.0,2,2
java,org.apache.commons.math3.util,DefaultTransformer,1,0,3,3,45,6,0,1,1.0,0,0
java,org.apache.commons.math3.util,DoubleArray,0,0,8,0,49,8,1,0,-1.0,0,0
java,org.apache.commons.math3.util,FastMath,62,5,100,80,3006,369,0,0,0.38,253,8
java,org.apache.commons.math3.util,Split,6,3,6,2,113,12,0,0,0.0,2,2
java,org.apache.commons.math3.util,ExpIntTable,2,0,0,0,35,0,0,0,-1.0,1,1
java,org.apache.commons.math3.util,ExpFracTable,2,0,0,0,30,0,0,0,-1.0,1,1
java,org.apache.commons.math3.util,lnMant,1,0,0,0,21,0,0,0,-1.0,1,1
java,org.apache.commons.math3.util,CodyWaite,3,0,4,0,63,6,0,0,0.0,1,0
java,org.apache.commons.math3.util,FastMathCalc,5,0,17,0,462,45,0,0,0.6470588235294118,2,1
java,org.apache.commons.math3.util,FastMathLiteralArrays,5,0,6,0,65,6,0,0,1.0,0,0
java,org.apache.commons.math3.util,Incrementor,4,0,16,15,158,19,0,0,0.25,21,3
java,org.apache.commons.math3.util,MaxCountExceededCallback,0,0,1,0,11,1,4,0,-1.0,4,0
java,org.apache.commons.math3.util,IntegerSequence,10,0,23,20,260,27,0,0,0.2608695652173913,9,2
java,org.apache.commons.math3.util,Range,4,0,3,3,47,3,0,0,0.0,0,0
java,org.apache.commons.math3.util,Incrementor,6,0,17,15,183,21,0,1,0.35294117647058826,0,1
java,org.apache.commons.math3.util,MaxCountExceededCallback,0,0,1,0,11,1,0,0,-1.0,0,0
java,org.apache.commons.math3.util,IterationEvent,2,0,2,2,28,2,1,0,0.0,2,0
java,org.apache.commons.math3.util,IterationListener,0,0,4,0,25,4,0,0,-1.0,1,1
java,org.apache.commons.math3.util,IterationManager,2,0,14,14,128,18,0,0,0.21428571428571427,4,5
java,org.apache.commons.math3.util,KthSelector,3,0,5,4,114,15,0,0,0.0,2,3
java,org.apache.commons.math3.util,MathArrays,2,0,81,62,1323,187,0,0,0.4444444444444444,96,8
java,org.apache.commons.math3.util,Function,0,0,2,0,19,2,1,0,-1.0,1,0
java,org.apache.commons.math3.util,PairDoubleInteger,2,0,3,2,33,3,0,0,0.0,1,0
java,org.apache.commons.math3.util,MathUtils,2,2,16,15,209,29,0,0,1.0,97,2
java,org.apache.commons.math3.util,MedianOf3PivotingStrategy,1,0,1,1,39,4,0,1,0.0,0,1
java,org.apache.commons.math3.util,MultidimensionalCounter,8,0,15,14,214,28,0,0,0.2,0,1
java,org.apache.commons.math3.util,Iterator,3,0,7,6,78,10,3,0,0.2857142857142857,11,1
java,org.apache.commons.math3.util,NumberTransformer,0,0,1,0,12,1,2,0,-1.0,1,0
java,org.apache.commons.math3.util,OpenIntToDoubleHashMap,18,0,29,15,497,65,0,0,0.10344827586206896,3,2
java,org.apache.commons.math3.util,Iterator,3,0,5,4,87,12,0,0,0.0,0,0
java,org.apache.commons.math3.util,OpenIntToFieldHashMap,19,0,30,15,516,66,0,0,0.06666666666666667,3,3
java,org.apache.commons.math3.util,Iterator,3,0,5,4,87,12,0,0,0.0,0,0
java,org.apache.commons.math3.util,Pair,2,0,10,10,107,12,4,0,0.2,13,1
java,org.apache.commons.math3.util,PivotingStrategyInterface,0,0,1,0,18,1,3,0,-1.0,1,0
java,org.apache.commons.math3.util,Precision,10,2,22,20,433,51,0,0,0.8636363636363636,33,2
java,org.apache.commons.math3.util,RandomPivotingStrategy,2,0,2,2,30,2,0,1,0.0,0,2
java,org.apache.commons.math3.util,ResizableDoubleArray,12,2,49,39,675,79,0,1,0.061224489795918366,2,6
java,org.apache.commons.math3.util,TransformerMap,3,0,12,12,139,21,0,1,0.0,1,2
